S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207389	310075	1	102684	ec_ill_ec_contig2	contig_96	99.99		True
35013	35097	3525065	3524981	ec_ill_ec_contig10	contig_95	96.47		True
unknown
33351	33791	3526709	3526264	ec_ill_ec_contig10	contig_95	90.75		True
unknown
32505	33234	3527270	3526542	ec_ill_ec_contig10	contig_95	95.52		True
unknown
29451	29545	3530061	3529967	ec_ill_ec_contig10	contig_95	90.53		True
unknown
23412	23763	3536109	3535758	ec_ill_ec_contig10	contig_95	91.76		True
unknown
22624	23278	3536897	3536243	ec_ill_ec_contig10	contig_95	90.99		True
unknown
21556	21635	3537845	3537766	ec_ill_ec_contig10	contig_95	93.75		True
unknown
19105	19392	3545297	3545010	ec_ill_ec_contig10	contig_95	91.67		True
unknown
16676	16840	3547730	3547566	ec_ill_ec_contig10	contig_95	92.73		True
unknown
1344	1449	3562160	3562055	ec_ill_ec_contig10	contig_95	90.57		True
unknown
16995	17242	3573387	3573634	ec_ill_ec_contig36	contig_95	95.16		True
unknown
20824	21055	3577444	3577675	ec_ill_ec_contig36	contig_95	93.53		True
unknown
22325	22474	3578945	3579094	ec_ill_ec_contig36	contig_95	90.0		True
unknown
25134	26894	3581612	3583372	ec_ill_ec_contig36	contig_95	90.29		True
unknown
33517	34429	3585169	3586081	ec_ill_ec_contig36	contig_95	92.55		True
unknown
38466	38624	3590197	3590355	ec_ill_ec_contig36	contig_95	93.08		True
unknown
41347	42058	3592922	3593633	ec_ill_ec_contig36	contig_95	90.17		True
unknown
42884	42981	3594457	3594554	ec_ill_ec_contig36	contig_95	96.94		True
unknown
42694	42771	3594557	3594634	ec_ill_ec_contig36	contig_95	100.0		True
unknown
42693	42869	3594771	3594947	ec_ill_ec_contig36	contig_95	91.71		True
unknown
35209	35443	3645572	3645806	ec_ill_ec_contig17	contig_95	91.49		True
unknown
51258	51571	3662108	3662421	ec_ill_ec_contig17	contig_95	90.76		True
unknown
38792	38868	3751816	3751892	ec_ill_ec_contig28	contig_95	92.21		True
unknown
38872	39169	3751893	3752190	ec_ill_ec_contig28	contig_95	91.61		True
unknown
42709	43014	3759514	3759819	ec_ill_ec_contig28	contig_95	95.42		True
unknown
47373	47479	3764208	3764314	ec_ill_ec_contig28	contig_95	91.59		True
unknown
48739	48822	3765568	3765651	ec_ill_ec_contig28	contig_95	95.24		True
unknown
48847	48964	3765677	3765794	ec_ill_ec_contig28	contig_95	94.92		True
unknown
55896	56339	3772927	3773370	ec_ill_ec_contig28	contig_95	93.02		True
unknown
79532	82905	3787645	3784267	ec_ill_ec_contig22	contig_95	91.28		True
unknown
77510	77625	3789667	3789552	ec_ill_ec_contig22	contig_95	93.97		True
unknown
70073	73167	3797064	3793970	ec_ill_ec_contig22	contig_95	93.12		True
unknown
53042	53160	3815593	3815475	ec_ill_ec_contig22	contig_95	96.64		True
unknown
47009	47221	3821559	3821344	ec_ill_ec_contig22	contig_95	94.44		True
unknown
18296	18542	3887489	3887243	ec_ill_ec_contig22	contig_95	93.93		True
unknown
14536	15192	3891275	3890619	ec_ill_ec_contig22	contig_95	90.26		True
unknown
13940	14395	3891883	3891428	ec_ill_ec_contig22	contig_95	95.83		True
unknown
20068	20234	3940368	3940202	ec_ill_ec_contig30	contig_95	92.22		True
unknown
19665	19985	3940768	3940448	ec_ill_ec_contig30	contig_95	90.34		True
unknown
4125	4286	3964347	3964508	ec_ill_ec_contig11	contig_95	92.59		True
unknown
17427	17542	3977518	3977633	ec_ill_ec_contig11	contig_95	93.97		True
unknown
39386	39506	3999719	3999839	ec_ill_ec_contig11	contig_95	91.74		True
unknown
39516	39622	3999849	3999955	ec_ill_ec_contig11	contig_95	95.33		True
unknown
39653	39740	3999986	4000073	ec_ill_ec_contig11	contig_95	95.45		True
unknown
41630	42259	4003251	4003880	ec_ill_ec_contig11	contig_95	93.65		True
unknown
42268	42477	4003889	4004098	ec_ill_ec_contig11	contig_95	98.57		True
unknown
43272	43624	4004946	4005298	ec_ill_ec_contig11	contig_95	92.63		True
unknown
46406	46844	4008046	4008484	ec_ill_ec_contig11	contig_95	98.63		True
unknown
46847	47609	4008485	4009247	ec_ill_ec_contig11	contig_95	91.35		True
unknown
211506	212950	4148424	4146980	ec_ill_ec_contig3	contig_95	91.88		True
unknown
197996	198105	4162444	4162335	ec_ill_ec_contig3	contig_95	92.73		True
unknown
155528	155626	4191381	4191283	ec_ill_ec_contig3	contig_95	92.93		True
unknown
148558	151936	4198170	4194804	ec_ill_ec_contig3	contig_95	91.19		True
unknown
144585	145204	4201995	4201376	ec_ill_ec_contig3	contig_95	93.23		True
unknown
144422	144584	4202159	4201997	ec_ill_ec_contig3	contig_95	95.09		True
unknown
137497	137689	4209343	4209151	ec_ill_ec_contig3	contig_95	91.71		True
unknown
106462	106844	4244174	4243792	ec_ill_ec_contig3	contig_95	96.08		True
unknown
104887	104978	4245799	4245708	ec_ill_ec_contig3	contig_95	91.3		True
unknown
104668	104740	4246018	4245946	ec_ill_ec_contig3	contig_95	94.52		True
unknown
22746	22847	4344669	4344568	ec_ill_ec_contig3	contig_95	98.04		True
unknown
20902	21033	4346515	4346384	ec_ill_ec_contig3	contig_95	91.67		True
unknown
16190	16319	4351143	4351014	ec_ill_ec_contig3	contig_95	94.62		True
unknown
14681	14977	4381874	4382170	ec_ill_ec_contig27	contig_95	92.93		True
unknown
17427	17600	4423209	4423036	ec_ill_ec_contig38	contig_95	90.8		True
unknown
14533	14635	4426103	4426001	ec_ill_ec_contig38	contig_95	91.26		True
unknown
26472	26969	4519676	4520173	ec_ill_ec_contig9	contig_95	91.77		True
unknown
29426	29597	4522556	4522727	ec_ill_ec_contig9	contig_95	94.77		True
unknown
98298	98410	4571802	4571914	ec_ill_ec_contig9	contig_95	93.81		True
unknown
105979	106438	4579651	4580110	ec_ill_ec_contig9	contig_95	93.04		True
unknown
106585	106712	4580268	4580395	ec_ill_ec_contig9	contig_95	93.75		True
unknown
91574	94030	4613244	4610788	ec_ill_ec_contig13	contig_95	90.52		True
unknown
91385	91570	4613433	4613248	ec_ill_ec_contig13	contig_95	92.47		True
unknown
88513	88883	4615261	4614891	ec_ill_ec_contig13	contig_95	92.72		True
unknown
88402	88507	4615372	4615267	ec_ill_ec_contig13	contig_95	91.51		True
unknown
86039	86206	4617723	4617556	ec_ill_ec_contig13	contig_95	94.05		True
unknown
83394	83517	4620365	4620242	ec_ill_ec_contig13	contig_95	95.16		True
unknown
78360	79057	4626955	4626258	ec_ill_ec_contig13	contig_95	90.11		True
unknown
63107	63210	4639615	4639512	ec_ill_ec_contig13	contig_95	97.12		True
unknown
57928	58337	4644887	4644478	ec_ill_ec_contig13	contig_95	90.49		True
unknown
54634	54729	4648292	4648197	ec_ill_ec_contig13	contig_95	93.75		True
unknown
21890	21988	4681776	4681678	ec_ill_ec_contig13	contig_95	93.94		True
unknown
11406	11495	4687996	4688085	ec_ill_ec_contig18	contig_95	93.33		True
unknown
22224	22696	4698111	4698583	ec_ill_ec_contig18	contig_95	90.91		True
unknown
25650	25769	4701528	4701647	ec_ill_ec_contig18	contig_95	93.33		True
unknown
27449	27904	4705172	4705627	ec_ill_ec_contig18	contig_95	95.83		True
unknown
35799	35924	4713554	4713679	ec_ill_ec_contig18	contig_95	96.83		True
unknown
37602	37835	4715356	4715589	ec_ill_ec_contig18	contig_95	94.44		True
unknown
43330	43473	4742989	4743132	ec_ill_ec_contig18	contig_95	97.22		True
unknown
57537	57729	4757079	4757271	ec_ill_ec_contig18	contig_95	92.23		True
unknown
CONTIG	contig_95	4758938	mis_unaligned
4282	4511	405689	405460	ec_ill_ec_contig65	contig_103	90.87		True
unknown
3780	3873	406191	406098	ec_ill_ec_contig65	contig_103	96.81		True
unknown
950	1024	409078	409004	ec_ill_ec_contig65	contig_103	94.67		True
unknown
786	906	409244	409124	ec_ill_ec_contig65	contig_103	93.39		True
unknown
4288	4511	541655	541432	ec_ill_ec_contig65	contig_103	90.62		True
unknown
3780	3873	542164	542071	ec_ill_ec_contig65	contig_103	96.81		True
unknown
950	1024	545042	544968	ec_ill_ec_contig65	contig_103	94.67		True
unknown
786	906	545208	545088	ec_ill_ec_contig65	contig_103	93.39		True
unknown
656	727	545339	545268	ec_ill_ec_contig65	contig_103	94.44		True
unknown
4288	4511	655092	654869	ec_ill_ec_contig65	contig_103	90.62		True
unknown
3780	3873	655601	655508	ec_ill_ec_contig65	contig_103	96.81		True
unknown
950	1024	658439	658365	ec_ill_ec_contig65	contig_103	94.67		True
unknown
786	906	658605	658485	ec_ill_ec_contig65	contig_103	93.39		True
unknown
656	727	1715569	1715640	ec_ill_ec_contig65	contig_103	94.44		True
unknown
786	906	1715700	1715820	ec_ill_ec_contig65	contig_103	93.39		True
unknown
950	1024	1715866	1715940	ec_ill_ec_contig65	contig_103	94.67		True
unknown
3780	3873	1718722	1718815	ec_ill_ec_contig65	contig_103	96.81		True
unknown
4288	4511	1719231	1719454	ec_ill_ec_contig65	contig_103	90.62		True
unknown
656	727	1760187	1760258	ec_ill_ec_contig65	contig_103	94.44		True
unknown
786	906	1760318	1760438	ec_ill_ec_contig65	contig_103	93.39		True
unknown
950	1024	1760484	1760558	ec_ill_ec_contig65	contig_103	94.67		True
unknown
3780	3873	1763281	1763374	ec_ill_ec_contig65	contig_103	96.81		True
unknown
4282	4511	1763783	1764012	ec_ill_ec_contig65	contig_103	90.87		True
unknown
656	727	1765445	1765516	ec_ill_ec_contig65	contig_103	94.44		True
unknown
786	906	1765576	1765696	ec_ill_ec_contig65	contig_103	93.39		True
unknown
950	1024	1765742	1765816	ec_ill_ec_contig65	contig_103	94.67		True
unknown
3780	3873	1768504	1768597	ec_ill_ec_contig65	contig_103	96.81		True
unknown
4302	4511	1769028	1769238	ec_ill_ec_contig65	contig_103	90.52		True
unknown
CONTIG	contig_103	2719580	mis_unaligned
3783	3873	2113596	2113506	ec_ill_ec_contig65	contig_2	96.7		True
unknown
786	906	2116386	2116266	ec_ill_ec_contig65	contig_2	95.87		True
unknown
656	727	2116517	2116446	ec_ill_ec_contig65	contig_2	95.83		True
unknown
CONTIG	contig_2	2845425	mis_unaligned
3783	3865	286986	286904	ec_ill_ec_contig65	contig_86	97.59		True
unknown
1206	1320	289397	289283	ec_ill_ec_contig65	contig_86	93.91		True
unknown
1075	1149	289528	289454	ec_ill_ec_contig65	contig_86	90.67		True
unknown
786	911	289815	289690	ec_ill_ec_contig65	contig_86	93.65		True
unknown
656	727	289946	289875	ec_ill_ec_contig65	contig_86	97.22		True
unknown
3783	3865	293005	292923	ec_ill_ec_contig65	contig_86	97.59		True
unknown
1206	1320	295416	295302	ec_ill_ec_contig65	contig_86	93.91		True
unknown
1075	1149	295547	295473	ec_ill_ec_contig65	contig_86	90.67		True
unknown
786	911	295834	295709	ec_ill_ec_contig65	contig_86	93.65		True
unknown
656	727	295965	295894	ec_ill_ec_contig65	contig_86	97.22		True
unknown
3783	3865	530556	530474	ec_ill_ec_contig65	contig_86	97.59		True
unknown
1206	1320	533218	533104	ec_ill_ec_contig65	contig_86	93.91		True
unknown
1075	1149	533349	533275	ec_ill_ec_contig65	contig_86	90.67		True
unknown
786	911	533636	533511	ec_ill_ec_contig65	contig_86	93.65		True
unknown
656	727	533767	533696	ec_ill_ec_contig65	contig_86	97.22		True
unknown
656	727	1078506	1078577	ec_ill_ec_contig65	contig_86	97.22		True
unknown
786	911	1078637	1078762	ec_ill_ec_contig65	contig_86	93.65		True
unknown
1075	1149	1078924	1078998	ec_ill_ec_contig65	contig_86	90.67		True
unknown
1206	1320	1079055	1079169	ec_ill_ec_contig65	contig_86	93.91		True
unknown
3783	3865	1081717	1081799	ec_ill_ec_contig65	contig_86	97.59		True
unknown
656	727	1677019	1677090	ec_ill_ec_contig65	contig_86	97.22		True
unknown
786	911	1677150	1677275	ec_ill_ec_contig65	contig_86	93.65		True
unknown
1075	1149	1677437	1677511	ec_ill_ec_contig65	contig_86	90.67		True
unknown
1206	1320	1677568	1677682	ec_ill_ec_contig65	contig_86	93.91		True
unknown
3783	3865	1679979	1680061	ec_ill_ec_contig65	contig_86	97.59		True
unknown
656	727	1781696	1781767	ec_ill_ec_contig65	contig_86	97.22		True
unknown
786	911	1781827	1781952	ec_ill_ec_contig65	contig_86	93.65		True
unknown
1075	1149	1782114	1782188	ec_ill_ec_contig65	contig_86	90.67		True
unknown
1206	1320	1782245	1782359	ec_ill_ec_contig65	contig_86	93.91		True
unknown
3783	3865	1784656	1784738	ec_ill_ec_contig65	contig_86	97.59		True
unknown
CONTIG	contig_86	2992085	mis_unaligned
4282	4511	65440	65211	ec_ill_ec_contig65	contig_87	90.0		True
unknown
3783	3873	65939	65849	ec_ill_ec_contig65	contig_87	96.7		True
unknown
1206	1322	68486	68370	ec_ill_ec_contig65	contig_87	91.45		True
unknown
786	905	68905	68786	ec_ill_ec_contig65	contig_87	95.0		True
unknown
4282	4511	142531	142302	ec_ill_ec_contig65	contig_87	90.0		True
unknown
3783	3873	143030	142940	ec_ill_ec_contig65	contig_87	96.7		True
unknown
1206	1322	145382	145266	ec_ill_ec_contig65	contig_87	91.45		True
unknown
786	905	145801	145682	ec_ill_ec_contig65	contig_87	95.0		True
unknown
4282	4511	178055	177826	ec_ill_ec_contig65	contig_87	90.0		True
unknown
3783	3873	178554	178464	ec_ill_ec_contig65	contig_87	96.7		True
unknown
1206	1322	180906	180790	ec_ill_ec_contig65	contig_87	91.45		True
unknown
786	905	181325	181206	ec_ill_ec_contig65	contig_87	95.0		True
unknown
786	905	842744	842863	ec_ill_ec_contig65	contig_87	95.0		True
unknown
1206	1322	843163	843279	ec_ill_ec_contig65	contig_87	91.45		True
unknown
3783	3873	845710	845800	ec_ill_ec_contig65	contig_87	96.7		True
unknown
4282	4511	846209	846438	ec_ill_ec_contig65	contig_87	90.0		True
unknown
CONTIG	contig_87	1947264	mis_unaligned
4282	4511	1503375	1503146	ec_ill_ec_contig65	contig_88	90.43		True
unknown
3783	3865	1503874	1503792	ec_ill_ec_contig65	contig_88	97.59		True
unknown
1206	1320	1506204	1506090	ec_ill_ec_contig65	contig_88	91.3		True
unknown
786	911	1506623	1506498	ec_ill_ec_contig65	contig_88	92.86		True
unknown
656	727	1506754	1506683	ec_ill_ec_contig65	contig_88	95.83		True
unknown
656	727	2580623	2580694	ec_ill_ec_contig65	contig_88	95.83		True
unknown
786	911	2580754	2580879	ec_ill_ec_contig65	contig_88	92.86		True
unknown
1206	1320	2581173	2581287	ec_ill_ec_contig65	contig_88	91.3		True
unknown
3783	3865	2583680	2583762	ec_ill_ec_contig65	contig_88	97.59		True
unknown
4282	4511	2584179	2584408	ec_ill_ec_contig65	contig_88	90.43		True
unknown
656	727	2601235	2601306	ec_ill_ec_contig65	contig_88	95.83		True
unknown
786	911	2601366	2601491	ec_ill_ec_contig65	contig_88	92.86		True
unknown
1206	1320	2601785	2601899	ec_ill_ec_contig65	contig_88	91.3		True
unknown
3783	3865	2604292	2604374	ec_ill_ec_contig65	contig_88	97.59		True
unknown
4282	4511	2604791	2605020	ec_ill_ec_contig65	contig_88	90.43		True
unknown
656	727	2661569	2661640	ec_ill_ec_contig65	contig_88	95.83		True
unknown
786	911	2661700	2661825	ec_ill_ec_contig65	contig_88	92.86		True
unknown
1206	1320	2662119	2662233	ec_ill_ec_contig65	contig_88	91.3		True
unknown
3783	3865	2664449	2664531	ec_ill_ec_contig65	contig_88	97.59		True
unknown
4282	4511	2664948	2665177	ec_ill_ec_contig65	contig_88	90.43		True
unknown
656	727	2667492	2667563	ec_ill_ec_contig65	contig_88	95.83		True
unknown
786	911	2667623	2667748	ec_ill_ec_contig65	contig_88	92.86		True
unknown
1206	1320	2668042	2668156	ec_ill_ec_contig65	contig_88	91.3		True
unknown
3783	3865	2670372	2670454	ec_ill_ec_contig65	contig_88	97.59		True
unknown
4282	4511	2670871	2671100	ec_ill_ec_contig65	contig_88	90.43		True
unknown
656	727	2732034	2732105	ec_ill_ec_contig65	contig_88	95.83		True
unknown
786	911	2732165	2732290	ec_ill_ec_contig65	contig_88	92.86		True
unknown
1206	1320	2732584	2732698	ec_ill_ec_contig65	contig_88	91.3		True
unknown
3783	3865	2734914	2734996	ec_ill_ec_contig65	contig_88	97.59		True
unknown
4282	4511	2735413	2735642	ec_ill_ec_contig65	contig_88	90.43		True
unknown
656	727	2737647	2737718	ec_ill_ec_contig65	contig_88	95.83		True
unknown
786	911	2737778	2737903	ec_ill_ec_contig65	contig_88	92.86		True
unknown
1206	1320	2738197	2738311	ec_ill_ec_contig65	contig_88	91.3		True
unknown
3783	3865	2740527	2740609	ec_ill_ec_contig65	contig_88	97.59		True
unknown
4282	4511	2741026	2741255	ec_ill_ec_contig65	contig_88	90.43		True
unknown
656	727	2742648	2742719	ec_ill_ec_contig65	contig_88	95.83		True
unknown
786	911	2742779	2742904	ec_ill_ec_contig65	contig_88	92.86		True
unknown
1206	1320	2743198	2743312	ec_ill_ec_contig65	contig_88	91.3		True
unknown
3783	3865	2745528	2745610	ec_ill_ec_contig65	contig_88	97.59		True
unknown
4282	4511	2746027	2746256	ec_ill_ec_contig65	contig_88	90.43		True
unknown
656	727	3196112	3196183	ec_ill_ec_contig65	contig_88	95.83		True
unknown
786	911	3196243	3196368	ec_ill_ec_contig65	contig_88	92.86		True
unknown
1206	1320	3196662	3196776	ec_ill_ec_contig65	contig_88	91.3		True
unknown
3783	3865	3198992	3199074	ec_ill_ec_contig65	contig_88	97.59		True
unknown
4282	4511	3199491	3199720	ec_ill_ec_contig65	contig_88	90.43		True
unknown
656	727	3488877	3488948	ec_ill_ec_contig65	contig_88	95.83		True
unknown
786	911	3489008	3489133	ec_ill_ec_contig65	contig_88	92.86		True
unknown
1206	1320	3489427	3489541	ec_ill_ec_contig65	contig_88	91.3		True
unknown
3783	3865	3491757	3491839	ec_ill_ec_contig65	contig_88	97.59		True
unknown
4282	4511	3492256	3492485	ec_ill_ec_contig65	contig_88	90.43		True
unknown
CONTIG	contig_88	4045598	mis_unaligned
