S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207389	310075	1	102683	ec_ill_ec_contig2	contig_96	99.99		True
23412	23763	3535081	3534730	ec_ill_ec_contig10	contig_95	91.76		True
unknown
22624	23278	3535869	3535215	ec_ill_ec_contig10	contig_95	90.99		True
unknown
21556	21635	3536817	3536738	ec_ill_ec_contig10	contig_95	93.75		True
unknown
19105	19392	3544269	3543982	ec_ill_ec_contig10	contig_95	91.67		True
unknown
16676	16840	3546702	3546538	ec_ill_ec_contig10	contig_95	92.73		True
unknown
1344	1449	3561133	3561028	ec_ill_ec_contig10	contig_95	90.57		True
unknown
16995	17242	3572360	3572607	ec_ill_ec_contig36	contig_95	95.16		True
unknown
20824	21055	3576417	3576648	ec_ill_ec_contig36	contig_95	93.53		True
unknown
22325	22474	3577918	3578067	ec_ill_ec_contig36	contig_95	90.0		True
unknown
25134	26894	3580585	3582345	ec_ill_ec_contig36	contig_95	90.29		True
unknown
33517	34429	3584142	3585054	ec_ill_ec_contig36	contig_95	92.55		True
unknown
38466	38624	3589170	3589328	ec_ill_ec_contig36	contig_95	93.08		True
unknown
41347	42058	3591895	3592606	ec_ill_ec_contig36	contig_95	90.17		True
unknown
42884	42981	3593430	3593527	ec_ill_ec_contig36	contig_95	96.94		True
unknown
42694	42771	3593530	3593607	ec_ill_ec_contig36	contig_95	100.0		True
unknown
42693	42869	3593744	3593920	ec_ill_ec_contig36	contig_95	91.71		True
unknown
42694	42771	3593955	3594032	ec_ill_ec_contig36	contig_95	100.0		True
unknown
35209	35443	3644544	3644778	ec_ill_ec_contig17	contig_95	91.49		True
unknown
51258	51571	3661081	3661394	ec_ill_ec_contig17	contig_95	90.76		True
unknown
38792	38868	3750790	3750866	ec_ill_ec_contig28	contig_95	92.21		True
unknown
38872	39169	3750867	3751164	ec_ill_ec_contig28	contig_95	91.61		True
unknown
42709	43014	3758487	3758792	ec_ill_ec_contig28	contig_95	95.42		True
unknown
47373	47479	3763181	3763287	ec_ill_ec_contig28	contig_95	91.59		True
unknown
48739	48822	3764541	3764624	ec_ill_ec_contig28	contig_95	95.24		True
unknown
48847	48964	3764650	3764767	ec_ill_ec_contig28	contig_95	94.92		True
unknown
55896	56339	3771899	3772342	ec_ill_ec_contig28	contig_95	93.02		True
unknown
79532	82905	3786614	3783236	ec_ill_ec_contig22	contig_95	91.28		True
unknown
77510	77625	3788635	3788520	ec_ill_ec_contig22	contig_95	93.97		True
unknown
70073	73167	3796031	3792938	ec_ill_ec_contig22	contig_95	93.15		True
unknown
53042	53160	3814559	3814441	ec_ill_ec_contig22	contig_95	96.64		True
unknown
47009	47221	3820523	3820308	ec_ill_ec_contig22	contig_95	94.44		True
unknown
18296	18542	3886450	3886204	ec_ill_ec_contig22	contig_95	93.93		True
unknown
14536	15192	3890236	3889580	ec_ill_ec_contig22	contig_95	90.26		True
unknown
13940	14395	3890844	3890389	ec_ill_ec_contig22	contig_95	95.83		True
unknown
20068	20234	3939329	3939163	ec_ill_ec_contig30	contig_95	92.22		True
unknown
19665	19985	3939729	3939409	ec_ill_ec_contig30	contig_95	90.34		True
unknown
4125	4286	3963308	3963469	ec_ill_ec_contig11	contig_95	92.59		True
unknown
17427	17542	3976480	3976595	ec_ill_ec_contig11	contig_95	93.97		True
unknown
39386	39506	3998681	3998801	ec_ill_ec_contig11	contig_95	91.74		True
unknown
39516	39622	3998811	3998917	ec_ill_ec_contig11	contig_95	95.33		True
unknown
39653	39740	3998948	3999035	ec_ill_ec_contig11	contig_95	95.45		True
unknown
41630	42259	4002213	4002842	ec_ill_ec_contig11	contig_95	93.65		True
unknown
42268	42477	4002851	4003060	ec_ill_ec_contig11	contig_95	98.57		True
unknown
43272	43624	4003908	4004260	ec_ill_ec_contig11	contig_95	92.63		True
unknown
46406	46844	4007008	4007446	ec_ill_ec_contig11	contig_95	98.63		True
unknown
46847	47609	4007447	4008209	ec_ill_ec_contig11	contig_95	91.35		True
unknown
79013	79628	4039996	4040611	ec_ill_ec_contig11	contig_95	90.58		True
unknown
211506	212950	4147374	4145930	ec_ill_ec_contig3	contig_95	91.88		True
unknown
197996	198105	4161394	4161285	ec_ill_ec_contig3	contig_95	92.73		True
unknown
155528	155626	4190329	4190231	ec_ill_ec_contig3	contig_95	92.93		True
unknown
148558	151936	4197117	4193751	ec_ill_ec_contig3	contig_95	91.19		True
unknown
144422	145204	4201105	4200323	ec_ill_ec_contig3	contig_95	93.61		True
unknown
137497	137689	4208288	4208096	ec_ill_ec_contig3	contig_95	91.71		True
unknown
106462	106844	4243117	4242735	ec_ill_ec_contig3	contig_95	96.08		True
unknown
104887	104978	4244742	4244651	ec_ill_ec_contig3	contig_95	91.3		True
unknown
104668	104740	4244961	4244889	ec_ill_ec_contig3	contig_95	94.52		True
unknown
22746	22847	4343606	4343505	ec_ill_ec_contig3	contig_95	98.04		True
unknown
20902	21033	4345453	4345322	ec_ill_ec_contig3	contig_95	91.67		True
unknown
16190	16319	4350081	4349952	ec_ill_ec_contig3	contig_95	94.62		True
unknown
14681	14977	4380811	4381107	ec_ill_ec_contig27	contig_95	93.27		True
unknown
17427	17600	4422144	4421971	ec_ill_ec_contig38	contig_95	90.8		True
unknown
14640	14828	4424932	4424744	ec_ill_ec_contig38	contig_95	91.53		True
unknown
14533	14635	4425039	4424937	ec_ill_ec_contig38	contig_95	91.26		True
unknown
26472	26969	4518603	4519100	ec_ill_ec_contig9	contig_95	91.77		True
unknown
29426	29597	4521482	4521653	ec_ill_ec_contig9	contig_95	94.77		True
unknown
98298	98410	4570730	4570842	ec_ill_ec_contig9	contig_95	93.81		True
unknown
105979	106438	4578580	4579039	ec_ill_ec_contig9	contig_95	93.04		True
unknown
106585	106712	4579197	4579324	ec_ill_ec_contig9	contig_95	93.75		True
unknown
91574	94030	4612173	4609717	ec_ill_ec_contig13	contig_95	90.52		True
unknown
91385	91570	4612362	4612177	ec_ill_ec_contig13	contig_95	92.47		True
unknown
88513	88883	4614190	4613820	ec_ill_ec_contig13	contig_95	92.72		True
unknown
88402	88507	4614301	4614196	ec_ill_ec_contig13	contig_95	91.51		True
unknown
86039	86206	4616652	4616485	ec_ill_ec_contig13	contig_95	94.05		True
unknown
83394	83517	4619294	4619171	ec_ill_ec_contig13	contig_95	95.16		True
unknown
57928	58337	4643817	4643408	ec_ill_ec_contig13	contig_95	90.49		True
unknown
54634	54729	4647222	4647127	ec_ill_ec_contig13	contig_95	93.75		True
unknown
21890	21988	4680703	4680605	ec_ill_ec_contig13	contig_95	93.94		True
unknown
11406	11495	4686923	4687012	ec_ill_ec_contig18	contig_95	93.33		True
unknown
22224	22696	4697036	4697508	ec_ill_ec_contig18	contig_95	90.91		True
unknown
25650	25769	4700453	4700572	ec_ill_ec_contig18	contig_95	93.33		True
unknown
27449	27904	4704097	4704552	ec_ill_ec_contig18	contig_95	95.83		True
unknown
35799	35924	4712480	4712605	ec_ill_ec_contig18	contig_95	96.83		True
unknown
37602	37835	4714282	4714515	ec_ill_ec_contig18	contig_95	94.44		True
unknown
43330	43473	4741911	4742054	ec_ill_ec_contig18	contig_95	97.22		True
unknown
57537	57729	4756000	4756192	ec_ill_ec_contig18	contig_95	92.23		True
unknown
CONTIG	contig_95	4757859	mis_unaligned
4282	4511	405437	405208	ec_ill_ec_contig65	contig_103	90.87		True
unknown
3780	3873	405939	405846	ec_ill_ec_contig65	contig_103	96.81		True
unknown
950	1024	408825	408751	ec_ill_ec_contig65	contig_103	94.67		True
unknown
786	906	408991	408871	ec_ill_ec_contig65	contig_103	93.39		True
unknown
656	727	409122	409051	ec_ill_ec_contig65	contig_103	95.83		True
unknown
4282	4511	541343	541114	ec_ill_ec_contig65	contig_103	90.87		True
unknown
3780	3873	541845	541752	ec_ill_ec_contig65	contig_103	96.81		True
unknown
950	1024	544725	544651	ec_ill_ec_contig65	contig_103	94.67		True
unknown
786	906	544891	544771	ec_ill_ec_contig65	contig_103	93.39		True
unknown
4282	4511	654717	654488	ec_ill_ec_contig65	contig_103	90.87		True
unknown
3780	3873	655219	655126	ec_ill_ec_contig65	contig_103	96.81		True
unknown
950	1024	658058	657984	ec_ill_ec_contig65	contig_103	94.67		True
unknown
786	906	658224	658104	ec_ill_ec_contig65	contig_103	93.39		True
unknown
656	727	658355	658284	ec_ill_ec_contig65	contig_103	95.83		True
unknown
656	727	1714574	1714645	ec_ill_ec_contig65	contig_103	95.83		True
unknown
786	906	1714705	1714825	ec_ill_ec_contig65	contig_103	93.39		True
unknown
950	1024	1714871	1714945	ec_ill_ec_contig65	contig_103	94.67		True
unknown
3780	3873	1717724	1717817	ec_ill_ec_contig65	contig_103	96.81		True
unknown
4282	4511	1718226	1718455	ec_ill_ec_contig65	contig_103	90.87		True
unknown
786	906	1759298	1759418	ec_ill_ec_contig65	contig_103	93.39		True
unknown
950	1024	1759464	1759538	ec_ill_ec_contig65	contig_103	94.67		True
unknown
3780	3873	1762255	1762348	ec_ill_ec_contig65	contig_103	96.81		True
unknown
4282	4511	1762757	1762986	ec_ill_ec_contig65	contig_103	90.87		True
unknown
786	906	1764549	1764669	ec_ill_ec_contig65	contig_103	93.39		True
unknown
950	1024	1764715	1764789	ec_ill_ec_contig65	contig_103	94.67		True
unknown
3780	3873	1767476	1767569	ec_ill_ec_contig65	contig_103	96.81		True
unknown
4302	4511	1768000	1768210	ec_ill_ec_contig65	contig_103	90.52		True
unknown
CONTIG	contig_103	2717932	mis_unaligned
3783	3873	2113577	2113487	ec_ill_ec_contig65	contig_2	96.7		True
unknown
786	906	2116367	2116247	ec_ill_ec_contig65	contig_2	95.87		True
unknown
656	727	2116498	2116427	ec_ill_ec_contig65	contig_2	95.83		True
unknown
CONTIG	contig_2	2845372	mis_unaligned
3783	3865	286985	286903	ec_ill_ec_contig65	contig_86	97.59		True
unknown
1206	1320	289396	289282	ec_ill_ec_contig65	contig_86	93.91		True
unknown
1075	1149	289527	289453	ec_ill_ec_contig65	contig_86	90.67		True
unknown
786	911	289814	289689	ec_ill_ec_contig65	contig_86	93.65		True
unknown
656	727	289945	289874	ec_ill_ec_contig65	contig_86	97.22		True
unknown
3783	3865	293004	292922	ec_ill_ec_contig65	contig_86	97.59		True
unknown
1206	1320	295415	295301	ec_ill_ec_contig65	contig_86	93.91		True
unknown
1075	1149	295546	295472	ec_ill_ec_contig65	contig_86	90.67		True
unknown
786	911	295833	295708	ec_ill_ec_contig65	contig_86	93.65		True
unknown
656	727	295964	295893	ec_ill_ec_contig65	contig_86	97.22		True
unknown
3783	3865	530555	530473	ec_ill_ec_contig65	contig_86	97.59		True
unknown
1206	1320	533217	533103	ec_ill_ec_contig65	contig_86	93.91		True
unknown
1075	1149	533348	533274	ec_ill_ec_contig65	contig_86	90.67		True
unknown
786	911	533635	533510	ec_ill_ec_contig65	contig_86	93.65		True
unknown
656	727	533766	533695	ec_ill_ec_contig65	contig_86	97.22		True
unknown
656	727	1078494	1078565	ec_ill_ec_contig65	contig_86	97.22		True
unknown
786	911	1078625	1078750	ec_ill_ec_contig65	contig_86	93.65		True
unknown
1075	1149	1078912	1078986	ec_ill_ec_contig65	contig_86	90.67		True
unknown
1206	1320	1079043	1079157	ec_ill_ec_contig65	contig_86	93.91		True
unknown
3783	3865	1081705	1081787	ec_ill_ec_contig65	contig_86	97.59		True
unknown
656	727	1677007	1677078	ec_ill_ec_contig65	contig_86	97.22		True
unknown
786	911	1677138	1677263	ec_ill_ec_contig65	contig_86	93.65		True
unknown
1075	1149	1677425	1677499	ec_ill_ec_contig65	contig_86	90.67		True
unknown
1206	1320	1677556	1677670	ec_ill_ec_contig65	contig_86	93.91		True
unknown
3783	3865	1679967	1680049	ec_ill_ec_contig65	contig_86	97.59		True
unknown
656	727	1781684	1781755	ec_ill_ec_contig65	contig_86	97.22		True
unknown
786	911	1781815	1781940	ec_ill_ec_contig65	contig_86	93.65		True
unknown
1075	1149	1782102	1782176	ec_ill_ec_contig65	contig_86	90.67		True
unknown
1206	1320	1782233	1782347	ec_ill_ec_contig65	contig_86	93.91		True
unknown
3783	3865	1784644	1784726	ec_ill_ec_contig65	contig_86	97.59		True
unknown
CONTIG	contig_86	2992067	mis_unaligned
4282	4511	65439	65210	ec_ill_ec_contig65	contig_87	90.0		True
unknown
3783	3873	65938	65848	ec_ill_ec_contig65	contig_87	96.7		True
unknown
1206	1322	68485	68369	ec_ill_ec_contig65	contig_87	91.45		True
unknown
786	905	68904	68785	ec_ill_ec_contig65	contig_87	95.0		True
unknown
4282	4511	142529	142300	ec_ill_ec_contig65	contig_87	90.0		True
unknown
3783	3873	143028	142938	ec_ill_ec_contig65	contig_87	96.7		True
unknown
1206	1322	145380	145264	ec_ill_ec_contig65	contig_87	91.45		True
unknown
786	905	145799	145680	ec_ill_ec_contig65	contig_87	95.0		True
unknown
4282	4511	178053	177824	ec_ill_ec_contig65	contig_87	90.0		True
unknown
3783	3873	178552	178462	ec_ill_ec_contig65	contig_87	96.7		True
unknown
1206	1322	180904	180788	ec_ill_ec_contig65	contig_87	91.45		True
unknown
786	905	181323	181204	ec_ill_ec_contig65	contig_87	95.0		True
unknown
786	905	841848	841967	ec_ill_ec_contig65	contig_87	95.0		True
unknown
1206	1322	842267	842383	ec_ill_ec_contig65	contig_87	91.45		True
unknown
3783	3873	844814	844904	ec_ill_ec_contig65	contig_87	96.7		True
unknown
4282	4511	845313	845542	ec_ill_ec_contig65	contig_87	90.0		True
unknown
CONTIG	contig_87	1945994	mis_unaligned
4282	4511	1503392	1503163	ec_ill_ec_contig65	contig_88	90.43		True
unknown
3783	3865	1503891	1503809	ec_ill_ec_contig65	contig_88	97.59		True
unknown
1206	1320	1506221	1506107	ec_ill_ec_contig65	contig_88	91.3		True
unknown
786	911	1506640	1506515	ec_ill_ec_contig65	contig_88	92.86		True
unknown
656	727	1506771	1506700	ec_ill_ec_contig65	contig_88	95.83		True
unknown
656	727	2580645	2580716	ec_ill_ec_contig65	contig_88	95.83		True
unknown
786	911	2580776	2580901	ec_ill_ec_contig65	contig_88	92.86		True
unknown
1206	1320	2581195	2581309	ec_ill_ec_contig65	contig_88	91.3		True
unknown
3783	3865	2583702	2583784	ec_ill_ec_contig65	contig_88	97.59		True
unknown
4282	4511	2584201	2584430	ec_ill_ec_contig65	contig_88	90.43		True
unknown
656	727	2601257	2601328	ec_ill_ec_contig65	contig_88	95.83		True
unknown
786	911	2601388	2601513	ec_ill_ec_contig65	contig_88	92.86		True
unknown
1206	1320	2601807	2601921	ec_ill_ec_contig65	contig_88	91.3		True
unknown
3783	3865	2604314	2604396	ec_ill_ec_contig65	contig_88	97.59		True
unknown
4282	4511	2604813	2605042	ec_ill_ec_contig65	contig_88	90.43		True
unknown
656	727	2661591	2661662	ec_ill_ec_contig65	contig_88	95.83		True
unknown
786	911	2661722	2661847	ec_ill_ec_contig65	contig_88	92.86		True
unknown
1206	1320	2662141	2662255	ec_ill_ec_contig65	contig_88	91.3		True
unknown
3783	3865	2664471	2664553	ec_ill_ec_contig65	contig_88	97.59		True
unknown
4282	4511	2664970	2665199	ec_ill_ec_contig65	contig_88	90.43		True
unknown
656	727	2667514	2667585	ec_ill_ec_contig65	contig_88	95.83		True
unknown
786	911	2667645	2667770	ec_ill_ec_contig65	contig_88	92.86		True
unknown
1206	1320	2668064	2668178	ec_ill_ec_contig65	contig_88	91.3		True
unknown
3783	3865	2670395	2670477	ec_ill_ec_contig65	contig_88	97.59		True
unknown
4282	4511	2670894	2671123	ec_ill_ec_contig65	contig_88	90.43		True
unknown
656	727	2732059	2732130	ec_ill_ec_contig65	contig_88	95.83		True
unknown
786	911	2732190	2732315	ec_ill_ec_contig65	contig_88	92.86		True
unknown
1206	1320	2732609	2732723	ec_ill_ec_contig65	contig_88	91.3		True
unknown
3783	3865	2734939	2735021	ec_ill_ec_contig65	contig_88	97.59		True
unknown
4282	4511	2735438	2735667	ec_ill_ec_contig65	contig_88	90.43		True
unknown
656	727	2737672	2737743	ec_ill_ec_contig65	contig_88	95.83		True
unknown
786	911	2737803	2737928	ec_ill_ec_contig65	contig_88	92.86		True
unknown
1206	1320	2738222	2738336	ec_ill_ec_contig65	contig_88	91.3		True
unknown
3783	3865	2740552	2740634	ec_ill_ec_contig65	contig_88	97.59		True
unknown
4282	4511	2741051	2741280	ec_ill_ec_contig65	contig_88	90.43		True
unknown
656	727	2742673	2742744	ec_ill_ec_contig65	contig_88	95.83		True
unknown
786	911	2742804	2742929	ec_ill_ec_contig65	contig_88	92.86		True
unknown
1206	1320	2743223	2743337	ec_ill_ec_contig65	contig_88	91.3		True
unknown
3783	3865	2745553	2745635	ec_ill_ec_contig65	contig_88	97.59		True
unknown
4282	4511	2746052	2746281	ec_ill_ec_contig65	contig_88	90.43		True
unknown
656	727	3196134	3196205	ec_ill_ec_contig65	contig_88	95.83		True
unknown
786	911	3196265	3196390	ec_ill_ec_contig65	contig_88	92.86		True
unknown
1206	1320	3196684	3196798	ec_ill_ec_contig65	contig_88	91.3		True
unknown
3783	3865	3199014	3199096	ec_ill_ec_contig65	contig_88	97.59		True
unknown
4282	4511	3199513	3199742	ec_ill_ec_contig65	contig_88	90.43		True
unknown
656	727	3488901	3488972	ec_ill_ec_contig65	contig_88	95.83		True
unknown
786	911	3489032	3489157	ec_ill_ec_contig65	contig_88	92.86		True
unknown
1206	1320	3489451	3489565	ec_ill_ec_contig65	contig_88	91.3		True
unknown
3783	3865	3491781	3491863	ec_ill_ec_contig65	contig_88	97.59		True
unknown
4282	4511	3492280	3492509	ec_ill_ec_contig65	contig_88	90.43		True
unknown
CONTIG	contig_88	4045629	mis_unaligned
