S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207389	310075	1	102684	ec_ill_ec_contig2	contig_97	99.99		True
35013	35097	3525066	3524982	ec_ill_ec_contig10	contig_96	96.47		True
unknown
33351	33791	3526710	3526265	ec_ill_ec_contig10	contig_96	90.75		True
unknown
32505	33234	3527271	3526543	ec_ill_ec_contig10	contig_96	95.52		True
unknown
29451	29545	3530062	3529968	ec_ill_ec_contig10	contig_96	90.53		True
unknown
23412	23763	3536110	3535759	ec_ill_ec_contig10	contig_96	91.76		True
unknown
22624	23278	3536898	3536244	ec_ill_ec_contig10	contig_96	90.99		True
unknown
21556	21635	3537846	3537767	ec_ill_ec_contig10	contig_96	93.75		True
unknown
19105	19392	3545298	3545011	ec_ill_ec_contig10	contig_96	91.67		True
unknown
16676	16840	3547731	3547567	ec_ill_ec_contig10	contig_96	92.73		True
unknown
1344	1449	3562161	3562056	ec_ill_ec_contig10	contig_96	90.57		True
unknown
16995	17242	3573388	3573635	ec_ill_ec_contig36	contig_96	95.16		True
unknown
20824	21055	3577445	3577676	ec_ill_ec_contig36	contig_96	93.53		True
unknown
22325	22474	3578946	3579095	ec_ill_ec_contig36	contig_96	90.0		True
unknown
25134	26894	3581613	3583373	ec_ill_ec_contig36	contig_96	90.29		True
unknown
33517	34429	3585170	3586082	ec_ill_ec_contig36	contig_96	92.55		True
unknown
38466	38624	3590198	3590356	ec_ill_ec_contig36	contig_96	93.08		True
unknown
41347	42058	3592923	3593634	ec_ill_ec_contig36	contig_96	90.17		True
unknown
42884	42981	3594458	3594555	ec_ill_ec_contig36	contig_96	96.94		True
unknown
42694	42771	3594558	3594635	ec_ill_ec_contig36	contig_96	100.0		True
unknown
42693	42869	3594772	3594948	ec_ill_ec_contig36	contig_96	91.71		True
unknown
42694	42771	3594983	3595060	ec_ill_ec_contig36	contig_96	100.0		True
unknown
35209	35443	3645573	3645807	ec_ill_ec_contig17	contig_96	91.49		True
unknown
51258	51571	3662109	3662422	ec_ill_ec_contig17	contig_96	90.76		True
unknown
38792	38868	3751817	3751893	ec_ill_ec_contig28	contig_96	92.21		True
unknown
38872	39169	3751894	3752191	ec_ill_ec_contig28	contig_96	91.61		True
unknown
42709	43014	3759515	3759820	ec_ill_ec_contig28	contig_96	95.42		True
unknown
47373	47479	3764209	3764315	ec_ill_ec_contig28	contig_96	91.59		True
unknown
48739	48822	3765569	3765652	ec_ill_ec_contig28	contig_96	95.24		True
unknown
48847	48964	3765678	3765795	ec_ill_ec_contig28	contig_96	94.92		True
unknown
55896	56339	3772928	3773371	ec_ill_ec_contig28	contig_96	93.02		True
unknown
79532	82905	3787646	3784268	ec_ill_ec_contig22	contig_96	91.28		True
unknown
77510	77625	3789668	3789553	ec_ill_ec_contig22	contig_96	93.97		True
unknown
70073	73167	3797065	3793971	ec_ill_ec_contig22	contig_96	93.12		True
unknown
53042	53160	3815594	3815476	ec_ill_ec_contig22	contig_96	96.64		True
unknown
47009	47221	3821560	3821345	ec_ill_ec_contig22	contig_96	94.44		True
unknown
18296	18542	3887490	3887244	ec_ill_ec_contig22	contig_96	93.93		True
unknown
14536	15192	3891276	3890620	ec_ill_ec_contig22	contig_96	90.26		True
unknown
13940	14395	3891884	3891429	ec_ill_ec_contig22	contig_96	95.83		True
unknown
20068	20234	3940369	3940203	ec_ill_ec_contig30	contig_96	92.22		True
unknown
19665	19985	3940769	3940449	ec_ill_ec_contig30	contig_96	90.34		True
unknown
4125	4286	3964348	3964509	ec_ill_ec_contig11	contig_96	92.59		True
unknown
17427	17542	3977519	3977634	ec_ill_ec_contig11	contig_96	93.97		True
unknown
39386	39506	3999720	3999840	ec_ill_ec_contig11	contig_96	91.74		True
unknown
39516	39622	3999850	3999956	ec_ill_ec_contig11	contig_96	95.33		True
unknown
39653	39740	3999987	4000074	ec_ill_ec_contig11	contig_96	95.45		True
unknown
41630	42259	4003252	4003881	ec_ill_ec_contig11	contig_96	93.65		True
unknown
42268	42477	4003890	4004099	ec_ill_ec_contig11	contig_96	98.57		True
unknown
43272	43624	4004947	4005299	ec_ill_ec_contig11	contig_96	92.63		True
unknown
46406	46844	4008047	4008485	ec_ill_ec_contig11	contig_96	98.63		True
unknown
46847	47609	4008486	4009248	ec_ill_ec_contig11	contig_96	91.35		True
unknown
211506	212950	4148425	4146981	ec_ill_ec_contig3	contig_96	91.88		True
unknown
197996	198105	4162445	4162336	ec_ill_ec_contig3	contig_96	92.73		True
unknown
155528	155626	4191382	4191284	ec_ill_ec_contig3	contig_96	92.93		True
unknown
148558	151936	4198171	4194805	ec_ill_ec_contig3	contig_96	91.19		True
unknown
144585	145204	4201996	4201377	ec_ill_ec_contig3	contig_96	93.23		True
unknown
144422	144584	4202160	4201998	ec_ill_ec_contig3	contig_96	95.09		True
unknown
137497	137689	4209344	4209152	ec_ill_ec_contig3	contig_96	91.71		True
unknown
106462	106844	4244175	4243793	ec_ill_ec_contig3	contig_96	96.08		True
unknown
104887	104978	4245800	4245709	ec_ill_ec_contig3	contig_96	91.3		True
unknown
104668	104740	4246019	4245947	ec_ill_ec_contig3	contig_96	94.52		True
unknown
22746	22847	4344670	4344569	ec_ill_ec_contig3	contig_96	98.04		True
unknown
20902	21033	4346516	4346385	ec_ill_ec_contig3	contig_96	91.67		True
unknown
16190	16319	4351144	4351015	ec_ill_ec_contig3	contig_96	94.62		True
unknown
14681	14977	4381875	4382171	ec_ill_ec_contig27	contig_96	92.93		True
unknown
17427	17600	4423210	4423037	ec_ill_ec_contig38	contig_96	90.8		True
unknown
14533	14635	4426104	4426002	ec_ill_ec_contig38	contig_96	91.26		True
unknown
26472	26969	4519677	4520174	ec_ill_ec_contig9	contig_96	91.77		True
unknown
29426	29597	4522557	4522728	ec_ill_ec_contig9	contig_96	94.77		True
unknown
98298	98410	4571803	4571915	ec_ill_ec_contig9	contig_96	93.81		True
unknown
105979	106438	4579652	4580111	ec_ill_ec_contig9	contig_96	93.04		True
unknown
106585	106712	4580269	4580396	ec_ill_ec_contig9	contig_96	93.75		True
unknown
91574	94030	4613245	4610789	ec_ill_ec_contig13	contig_96	90.52		True
unknown
91385	91570	4613434	4613249	ec_ill_ec_contig13	contig_96	92.47		True
unknown
88513	88883	4615262	4614892	ec_ill_ec_contig13	contig_96	92.72		True
unknown
88402	88507	4615373	4615268	ec_ill_ec_contig13	contig_96	91.51		True
unknown
86039	86206	4617724	4617557	ec_ill_ec_contig13	contig_96	94.05		True
unknown
83394	83517	4620366	4620243	ec_ill_ec_contig13	contig_96	95.16		True
unknown
78360	79057	4626956	4626259	ec_ill_ec_contig13	contig_96	90.11		True
unknown
63107	63210	4639616	4639513	ec_ill_ec_contig13	contig_96	97.12		True
unknown
57928	58337	4644888	4644479	ec_ill_ec_contig13	contig_96	90.49		True
unknown
54634	54729	4648293	4648198	ec_ill_ec_contig13	contig_96	93.75		True
unknown
21890	21988	4681777	4681679	ec_ill_ec_contig13	contig_96	93.94		True
unknown
11406	11495	4687997	4688086	ec_ill_ec_contig18	contig_96	93.33		True
unknown
22224	22696	4698112	4698584	ec_ill_ec_contig18	contig_96	90.91		True
unknown
25650	25769	4701529	4701648	ec_ill_ec_contig18	contig_96	93.33		True
unknown
27449	27904	4705173	4705628	ec_ill_ec_contig18	contig_96	95.83		True
unknown
35799	35924	4713555	4713680	ec_ill_ec_contig18	contig_96	96.83		True
unknown
37602	37835	4715357	4715590	ec_ill_ec_contig18	contig_96	94.44		True
unknown
43330	43473	4742990	4743133	ec_ill_ec_contig18	contig_96	97.22		True
unknown
57537	57729	4757080	4757272	ec_ill_ec_contig18	contig_96	92.23		True
unknown
CONTIG	contig_96	4758939	mis_unaligned
4282	4511	405726	405497	ec_ill_ec_contig65	contig_104	90.87		True
unknown
3780	3873	406228	406135	ec_ill_ec_contig65	contig_104	96.81		True
unknown
950	1024	409116	409042	ec_ill_ec_contig65	contig_104	94.67		True
unknown
786	906	409282	409162	ec_ill_ec_contig65	contig_104	93.39		True
unknown
656	727	409413	409342	ec_ill_ec_contig65	contig_104	94.44		True
unknown
4288	4511	541706	541483	ec_ill_ec_contig65	contig_104	90.62		True
unknown
3780	3873	542215	542122	ec_ill_ec_contig65	contig_104	96.81		True
unknown
950	1024	545093	545019	ec_ill_ec_contig65	contig_104	94.67		True
unknown
786	906	545259	545139	ec_ill_ec_contig65	contig_104	93.39		True
unknown
656	727	545390	545319	ec_ill_ec_contig65	contig_104	94.44		True
unknown
4288	4511	655128	654905	ec_ill_ec_contig65	contig_104	90.62		True
unknown
3780	3873	655637	655544	ec_ill_ec_contig65	contig_104	96.81		True
unknown
950	1024	658473	658399	ec_ill_ec_contig65	contig_104	94.67		True
unknown
786	906	658639	658519	ec_ill_ec_contig65	contig_104	93.39		True
unknown
656	727	1715656	1715727	ec_ill_ec_contig65	contig_104	94.44		True
unknown
786	906	1715787	1715907	ec_ill_ec_contig65	contig_104	93.39		True
unknown
950	1024	1715953	1716027	ec_ill_ec_contig65	contig_104	94.67		True
unknown
3780	3873	1718809	1718902	ec_ill_ec_contig65	contig_104	96.81		True
unknown
4288	4511	1719318	1719541	ec_ill_ec_contig65	contig_104	90.62		True
unknown
3780	3873	1763352	1763445	ec_ill_ec_contig65	contig_104	96.81		True
unknown
4302	4511	1763876	1764085	ec_ill_ec_contig65	contig_104	90.95		True
unknown
656	727	1765516	1765587	ec_ill_ec_contig65	contig_104	94.44		True
unknown
786	906	1765647	1765767	ec_ill_ec_contig65	contig_104	93.39		True
unknown
950	1024	1765813	1765887	ec_ill_ec_contig65	contig_104	94.67		True
unknown
3780	3873	1768575	1768668	ec_ill_ec_contig65	contig_104	96.81		True
unknown
4302	4511	1769099	1769309	ec_ill_ec_contig65	contig_104	90.52		True
unknown
CONTIG	contig_104	2719746	mis_unaligned
3783	3873	2113596	2113506	ec_ill_ec_contig65	contig_2	96.7		True
unknown
786	906	2116386	2116266	ec_ill_ec_contig65	contig_2	95.87		True
unknown
656	727	2116517	2116446	ec_ill_ec_contig65	contig_2	95.83		True
unknown
CONTIG	contig_2	2845425	mis_unaligned
3783	3865	286986	286904	ec_ill_ec_contig65	contig_87	97.59		True
unknown
1206	1320	289397	289283	ec_ill_ec_contig65	contig_87	93.91		True
unknown
1075	1149	289528	289454	ec_ill_ec_contig65	contig_87	90.67		True
unknown
786	911	289815	289690	ec_ill_ec_contig65	contig_87	93.65		True
unknown
656	727	289946	289875	ec_ill_ec_contig65	contig_87	97.22		True
unknown
3783	3865	293005	292923	ec_ill_ec_contig65	contig_87	97.59		True
unknown
1206	1320	295416	295302	ec_ill_ec_contig65	contig_87	93.91		True
unknown
1075	1149	295547	295473	ec_ill_ec_contig65	contig_87	90.67		True
unknown
786	911	295834	295709	ec_ill_ec_contig65	contig_87	93.65		True
unknown
656	727	295965	295894	ec_ill_ec_contig65	contig_87	97.22		True
unknown
3783	3865	530556	530474	ec_ill_ec_contig65	contig_87	97.59		True
unknown
1206	1320	533218	533104	ec_ill_ec_contig65	contig_87	93.91		True
unknown
1075	1149	533349	533275	ec_ill_ec_contig65	contig_87	90.67		True
unknown
786	911	533636	533511	ec_ill_ec_contig65	contig_87	93.65		True
unknown
656	727	533767	533696	ec_ill_ec_contig65	contig_87	97.22		True
unknown
656	727	1078506	1078577	ec_ill_ec_contig65	contig_87	97.22		True
unknown
786	911	1078637	1078762	ec_ill_ec_contig65	contig_87	93.65		True
unknown
1075	1149	1078924	1078998	ec_ill_ec_contig65	contig_87	90.67		True
unknown
1206	1320	1079055	1079169	ec_ill_ec_contig65	contig_87	93.91		True
unknown
3783	3865	1081717	1081799	ec_ill_ec_contig65	contig_87	97.59		True
unknown
656	727	1677019	1677090	ec_ill_ec_contig65	contig_87	97.22		True
unknown
786	911	1677150	1677275	ec_ill_ec_contig65	contig_87	93.65		True
unknown
1075	1149	1677437	1677511	ec_ill_ec_contig65	contig_87	90.67		True
unknown
1206	1320	1677568	1677682	ec_ill_ec_contig65	contig_87	93.91		True
unknown
3783	3865	1679979	1680061	ec_ill_ec_contig65	contig_87	97.59		True
unknown
656	727	1781696	1781767	ec_ill_ec_contig65	contig_87	97.22		True
unknown
786	911	1781827	1781952	ec_ill_ec_contig65	contig_87	93.65		True
unknown
1075	1149	1782114	1782188	ec_ill_ec_contig65	contig_87	90.67		True
unknown
1206	1320	1782245	1782359	ec_ill_ec_contig65	contig_87	93.91		True
unknown
3783	3865	1784656	1784738	ec_ill_ec_contig65	contig_87	97.59		True
unknown
CONTIG	contig_87	2992084	mis_unaligned
4282	4511	1503375	1503146	ec_ill_ec_contig65	contig_89	90.43		True
unknown
3783	3865	1503874	1503792	ec_ill_ec_contig65	contig_89	97.59		True
unknown
1206	1320	1506204	1506090	ec_ill_ec_contig65	contig_89	91.3		True
unknown
786	911	1506623	1506498	ec_ill_ec_contig65	contig_89	92.86		True
unknown
656	727	1506754	1506683	ec_ill_ec_contig65	contig_89	95.83		True
unknown
656	727	2580623	2580694	ec_ill_ec_contig65	contig_89	95.83		True
unknown
786	911	2580754	2580879	ec_ill_ec_contig65	contig_89	92.86		True
unknown
1206	1320	2581173	2581287	ec_ill_ec_contig65	contig_89	91.3		True
unknown
3783	3865	2583680	2583762	ec_ill_ec_contig65	contig_89	97.59		True
unknown
4282	4511	2584179	2584408	ec_ill_ec_contig65	contig_89	90.43		True
unknown
656	727	2601235	2601306	ec_ill_ec_contig65	contig_89	95.83		True
unknown
786	911	2601366	2601491	ec_ill_ec_contig65	contig_89	92.86		True
unknown
1206	1320	2601785	2601899	ec_ill_ec_contig65	contig_89	91.3		True
unknown
3783	3865	2604292	2604374	ec_ill_ec_contig65	contig_89	97.59		True
unknown
4282	4511	2604791	2605020	ec_ill_ec_contig65	contig_89	90.43		True
unknown
656	727	2661569	2661640	ec_ill_ec_contig65	contig_89	95.83		True
unknown
786	911	2661700	2661825	ec_ill_ec_contig65	contig_89	92.86		True
unknown
1206	1320	2662119	2662233	ec_ill_ec_contig65	contig_89	91.3		True
unknown
3783	3865	2664449	2664531	ec_ill_ec_contig65	contig_89	97.59		True
unknown
4282	4511	2664948	2665177	ec_ill_ec_contig65	contig_89	90.43		True
unknown
656	727	2667492	2667563	ec_ill_ec_contig65	contig_89	95.83		True
unknown
786	911	2667623	2667748	ec_ill_ec_contig65	contig_89	92.86		True
unknown
1206	1320	2668042	2668156	ec_ill_ec_contig65	contig_89	91.3		True
unknown
3783	3865	2670372	2670454	ec_ill_ec_contig65	contig_89	97.59		True
unknown
4282	4511	2670871	2671100	ec_ill_ec_contig65	contig_89	90.43		True
unknown
656	727	2732034	2732105	ec_ill_ec_contig65	contig_89	95.83		True
unknown
786	911	2732165	2732290	ec_ill_ec_contig65	contig_89	92.86		True
unknown
1206	1320	2732584	2732698	ec_ill_ec_contig65	contig_89	91.3		True
unknown
3783	3865	2734914	2734996	ec_ill_ec_contig65	contig_89	97.59		True
unknown
4282	4511	2735413	2735642	ec_ill_ec_contig65	contig_89	90.43		True
unknown
656	727	2737647	2737718	ec_ill_ec_contig65	contig_89	95.83		True
unknown
786	911	2737778	2737903	ec_ill_ec_contig65	contig_89	92.86		True
unknown
1206	1320	2738197	2738311	ec_ill_ec_contig65	contig_89	91.3		True
unknown
3783	3865	2740527	2740609	ec_ill_ec_contig65	contig_89	97.59		True
unknown
4282	4511	2741026	2741255	ec_ill_ec_contig65	contig_89	90.43		True
unknown
656	727	2742648	2742719	ec_ill_ec_contig65	contig_89	95.83		True
unknown
786	911	2742779	2742904	ec_ill_ec_contig65	contig_89	92.86		True
unknown
1206	1320	2743198	2743312	ec_ill_ec_contig65	contig_89	91.3		True
unknown
3783	3865	2745528	2745610	ec_ill_ec_contig65	contig_89	97.59		True
unknown
4282	4511	2746027	2746256	ec_ill_ec_contig65	contig_89	90.43		True
unknown
656	727	3196112	3196183	ec_ill_ec_contig65	contig_89	95.83		True
unknown
786	911	3196243	3196368	ec_ill_ec_contig65	contig_89	92.86		True
unknown
1206	1320	3196662	3196776	ec_ill_ec_contig65	contig_89	91.3		True
unknown
3783	3865	3198992	3199074	ec_ill_ec_contig65	contig_89	97.59		True
unknown
4282	4511	3199491	3199720	ec_ill_ec_contig65	contig_89	90.43		True
unknown
656	727	3488877	3488948	ec_ill_ec_contig65	contig_89	95.83		True
unknown
786	911	3489008	3489133	ec_ill_ec_contig65	contig_89	92.86		True
unknown
1206	1320	3489427	3489541	ec_ill_ec_contig65	contig_89	91.3		True
unknown
3783	3865	3491757	3491839	ec_ill_ec_contig65	contig_89	97.59		True
unknown
4282	4511	3492256	3492485	ec_ill_ec_contig65	contig_89	90.43		True
unknown
CONTIG	contig_89	4045598	mis_unaligned
4282	4511	65439	65210	ec_ill_ec_contig65	contig_94	90.0		True
unknown
3783	3873	65938	65848	ec_ill_ec_contig65	contig_94	96.7		True
unknown
1206	1322	68485	68369	ec_ill_ec_contig65	contig_94	91.45		True
unknown
786	905	68904	68785	ec_ill_ec_contig65	contig_94	95.0		True
unknown
4282	4511	142531	142302	ec_ill_ec_contig65	contig_94	90.0		True
unknown
3783	3873	143030	142940	ec_ill_ec_contig65	contig_94	96.7		True
unknown
1206	1322	145369	145253	ec_ill_ec_contig65	contig_94	91.45		True
unknown
786	905	145788	145669	ec_ill_ec_contig65	contig_94	95.0		True
unknown
4282	4511	178042	177813	ec_ill_ec_contig65	contig_94	90.0		True
unknown
3783	3873	178541	178451	ec_ill_ec_contig65	contig_94	96.7		True
unknown
1206	1322	180893	180777	ec_ill_ec_contig65	contig_94	91.45		True
unknown
786	905	181312	181193	ec_ill_ec_contig65	contig_94	95.0		True
unknown
786	905	842725	842844	ec_ill_ec_contig65	contig_94	95.0		True
unknown
1206	1322	843144	843260	ec_ill_ec_contig65	contig_94	91.45		True
unknown
3783	3873	845691	845781	ec_ill_ec_contig65	contig_94	96.7		True
unknown
4282	4511	846190	846419	ec_ill_ec_contig65	contig_94	90.0		True
unknown
CONTIG	contig_94	1947347	mis_unaligned
