S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
207389	310075	1	102683	ec_ill_ec_contig2	contig_92	99.99		True
29451	29545	3529014	3528920	ec_ill_ec_contig10	contig_91	90.53		True
unknown
23412	23763	3535062	3534711	ec_ill_ec_contig10	contig_91	91.76		True
unknown
22624	23278	3535850	3535196	ec_ill_ec_contig10	contig_91	90.99		True
unknown
21556	21635	3536798	3536719	ec_ill_ec_contig10	contig_91	93.75		True
unknown
19105	19392	3544250	3543963	ec_ill_ec_contig10	contig_91	91.67		True
unknown
16676	16840	3546683	3546519	ec_ill_ec_contig10	contig_91	92.73		True
unknown
1344	1449	3561114	3561009	ec_ill_ec_contig10	contig_91	90.57		True
unknown
16995	17242	3572341	3572588	ec_ill_ec_contig36	contig_91	95.16		True
unknown
20824	21055	3576398	3576629	ec_ill_ec_contig36	contig_91	93.53		True
unknown
22325	22474	3577899	3578048	ec_ill_ec_contig36	contig_91	90.0		True
unknown
25134	26894	3580566	3582326	ec_ill_ec_contig36	contig_91	90.29		True
unknown
33517	34429	3584123	3585035	ec_ill_ec_contig36	contig_91	92.55		True
unknown
38466	38624	3589151	3589309	ec_ill_ec_contig36	contig_91	93.08		True
unknown
41347	42058	3591876	3592587	ec_ill_ec_contig36	contig_91	90.17		True
unknown
42884	42981	3593411	3593508	ec_ill_ec_contig36	contig_91	96.94		True
unknown
42694	42771	3593511	3593588	ec_ill_ec_contig36	contig_91	100.0		True
unknown
42693	42869	3593725	3593901	ec_ill_ec_contig36	contig_91	91.71		True
unknown
42694	42771	3593936	3594013	ec_ill_ec_contig36	contig_91	100.0		True
unknown
35209	35443	3644525	3644759	ec_ill_ec_contig17	contig_91	91.49		True
unknown
51258	51571	3661062	3661375	ec_ill_ec_contig17	contig_91	90.76		True
unknown
38792	38868	3750771	3750847	ec_ill_ec_contig28	contig_91	92.21		True
unknown
38872	39169	3750848	3751145	ec_ill_ec_contig28	contig_91	91.61		True
unknown
42709	43014	3758468	3758773	ec_ill_ec_contig28	contig_91	95.42		True
unknown
47373	47479	3763162	3763268	ec_ill_ec_contig28	contig_91	91.59		True
unknown
48739	48822	3764522	3764605	ec_ill_ec_contig28	contig_91	95.24		True
unknown
48847	48964	3764631	3764748	ec_ill_ec_contig28	contig_91	94.92		True
unknown
55896	56339	3771880	3772323	ec_ill_ec_contig28	contig_91	93.02		True
unknown
79532	82905	3786595	3783217	ec_ill_ec_contig22	contig_91	91.28		True
unknown
77510	77625	3788616	3788501	ec_ill_ec_contig22	contig_91	93.97		True
unknown
70073	73167	3796012	3792919	ec_ill_ec_contig22	contig_91	93.15		True
unknown
53042	53160	3814540	3814422	ec_ill_ec_contig22	contig_91	96.64		True
unknown
47009	47221	3820504	3820289	ec_ill_ec_contig22	contig_91	94.44		True
unknown
18296	18542	3886431	3886185	ec_ill_ec_contig22	contig_91	93.93		True
unknown
14536	15192	3890217	3889561	ec_ill_ec_contig22	contig_91	90.26		True
unknown
13940	14395	3890825	3890370	ec_ill_ec_contig22	contig_91	95.83		True
unknown
20068	20234	3939310	3939144	ec_ill_ec_contig30	contig_91	92.22		True
unknown
19665	19985	3939710	3939390	ec_ill_ec_contig30	contig_91	90.34		True
unknown
4125	4286	3963289	3963450	ec_ill_ec_contig11	contig_91	92.59		True
unknown
17427	17542	3976461	3976576	ec_ill_ec_contig11	contig_91	93.97		True
unknown
39386	39506	3998662	3998782	ec_ill_ec_contig11	contig_91	91.74		True
unknown
39516	39622	3998792	3998898	ec_ill_ec_contig11	contig_91	95.33		True
unknown
39653	39740	3998929	3999016	ec_ill_ec_contig11	contig_91	95.45		True
unknown
41630	42259	4002194	4002823	ec_ill_ec_contig11	contig_91	93.65		True
unknown
42268	42477	4002832	4003041	ec_ill_ec_contig11	contig_91	98.57		True
unknown
43272	43624	4003889	4004241	ec_ill_ec_contig11	contig_91	92.63		True
unknown
46406	46844	4006989	4007427	ec_ill_ec_contig11	contig_91	98.63		True
unknown
46847	47609	4007428	4008190	ec_ill_ec_contig11	contig_91	91.35		True
unknown
79013	79628	4039977	4040592	ec_ill_ec_contig11	contig_91	90.58		True
unknown
211506	212950	4147355	4145911	ec_ill_ec_contig3	contig_91	91.88		True
unknown
197996	198105	4161375	4161266	ec_ill_ec_contig3	contig_91	92.73		True
unknown
155528	155626	4190310	4190212	ec_ill_ec_contig3	contig_91	92.93		True
unknown
148558	151936	4197098	4193732	ec_ill_ec_contig3	contig_91	91.19		True
unknown
144422	145204	4201086	4200304	ec_ill_ec_contig3	contig_91	93.61		True
unknown
137497	137689	4208269	4208077	ec_ill_ec_contig3	contig_91	91.71		True
unknown
106462	106844	4243098	4242716	ec_ill_ec_contig3	contig_91	96.08		True
unknown
104887	104978	4244723	4244632	ec_ill_ec_contig3	contig_91	91.3		True
unknown
104668	104740	4244942	4244870	ec_ill_ec_contig3	contig_91	94.52		True
unknown
22746	22847	4343588	4343487	ec_ill_ec_contig3	contig_91	98.04		True
unknown
20902	21033	4345435	4345304	ec_ill_ec_contig3	contig_91	91.67		True
unknown
16190	16319	4350063	4349934	ec_ill_ec_contig3	contig_91	94.62		True
unknown
14681	14977	4380793	4381089	ec_ill_ec_contig27	contig_91	93.27		True
unknown
17427	17600	4422126	4421953	ec_ill_ec_contig38	contig_91	90.8		True
unknown
14640	14828	4424914	4424726	ec_ill_ec_contig38	contig_91	91.53		True
unknown
14533	14635	4425021	4424919	ec_ill_ec_contig38	contig_91	91.26		True
unknown
26472	26969	4518585	4519082	ec_ill_ec_contig9	contig_91	91.77		True
unknown
29426	29597	4521464	4521635	ec_ill_ec_contig9	contig_91	94.77		True
unknown
98298	98410	4570712	4570824	ec_ill_ec_contig9	contig_91	93.81		True
unknown
105979	106438	4578562	4579021	ec_ill_ec_contig9	contig_91	93.04		True
unknown
106585	106712	4579179	4579306	ec_ill_ec_contig9	contig_91	93.75		True
unknown
91574	94030	4612155	4609699	ec_ill_ec_contig13	contig_91	90.52		True
unknown
91385	91570	4612344	4612159	ec_ill_ec_contig13	contig_91	92.47		True
unknown
88513	88883	4614172	4613802	ec_ill_ec_contig13	contig_91	92.72		True
unknown
88402	88507	4614283	4614178	ec_ill_ec_contig13	contig_91	91.51		True
unknown
86039	86206	4616634	4616467	ec_ill_ec_contig13	contig_91	94.05		True
unknown
83394	83517	4619276	4619153	ec_ill_ec_contig13	contig_91	95.16		True
unknown
57928	58337	4643799	4643390	ec_ill_ec_contig13	contig_91	90.49		True
unknown
54634	54729	4647204	4647109	ec_ill_ec_contig13	contig_91	93.75		True
unknown
21890	21988	4680685	4680587	ec_ill_ec_contig13	contig_91	93.94		True
unknown
11406	11495	4686905	4686994	ec_ill_ec_contig18	contig_91	93.33		True
unknown
22224	22696	4697019	4697491	ec_ill_ec_contig18	contig_91	90.91		True
unknown
25650	25769	4700436	4700555	ec_ill_ec_contig18	contig_91	93.33		True
unknown
27449	27904	4704080	4704535	ec_ill_ec_contig18	contig_91	95.83		True
unknown
35799	35924	4712463	4712588	ec_ill_ec_contig18	contig_91	96.83		True
unknown
37602	37835	4714265	4714498	ec_ill_ec_contig18	contig_91	94.44		True
unknown
43330	43473	4741894	4742037	ec_ill_ec_contig18	contig_91	97.22		True
unknown
57537	57729	4755983	4756175	ec_ill_ec_contig18	contig_91	92.23		True
unknown
CONTIG	contig_91	4757842	mis_unaligned
4282	4511	405448	405219	ec_ill_ec_contig65	contig_101	90.87		True
unknown
3780	3873	405950	405857	ec_ill_ec_contig65	contig_101	96.81		True
unknown
950	1024	408830	408756	ec_ill_ec_contig65	contig_101	94.67		True
unknown
786	906	408996	408876	ec_ill_ec_contig65	contig_101	93.39		True
unknown
656	727	409127	409056	ec_ill_ec_contig65	contig_101	95.83		True
unknown
4282	4511	541365	541136	ec_ill_ec_contig65	contig_101	90.87		True
unknown
3780	3873	541867	541774	ec_ill_ec_contig65	contig_101	96.81		True
unknown
950	1024	544748	544674	ec_ill_ec_contig65	contig_101	94.67		True
unknown
786	906	544914	544794	ec_ill_ec_contig65	contig_101	93.39		True
unknown
4282	4511	654733	654504	ec_ill_ec_contig65	contig_101	90.87		True
unknown
3780	3873	655235	655142	ec_ill_ec_contig65	contig_101	96.81		True
unknown
950	1024	658070	657996	ec_ill_ec_contig65	contig_101	94.67		True
unknown
786	906	658236	658116	ec_ill_ec_contig65	contig_101	93.39		True
unknown
656	727	658367	658296	ec_ill_ec_contig65	contig_101	95.83		True
unknown
656	727	1714606	1714677	ec_ill_ec_contig65	contig_101	95.83		True
unknown
786	906	1714737	1714857	ec_ill_ec_contig65	contig_101	93.39		True
unknown
950	1024	1714903	1714977	ec_ill_ec_contig65	contig_101	94.67		True
unknown
3780	3873	1717755	1717848	ec_ill_ec_contig65	contig_101	96.81		True
unknown
4282	4511	1718257	1718486	ec_ill_ec_contig65	contig_101	90.87		True
unknown
3780	3873	1762241	1762334	ec_ill_ec_contig65	contig_101	96.81		True
unknown
4282	4511	1762743	1762973	ec_ill_ec_contig65	contig_101	90.48		True
unknown
786	906	1764534	1764654	ec_ill_ec_contig65	contig_101	93.39		True
unknown
950	1024	1764700	1764774	ec_ill_ec_contig65	contig_101	94.67		True
unknown
3780	3873	1767461	1767554	ec_ill_ec_contig65	contig_101	96.81		True
unknown
4289	4511	1767970	1768193	ec_ill_ec_contig65	contig_101	90.18		True
unknown
CONTIG	contig_101	2717967	mis_unaligned
3783	3873	906	816	ec_ill_ec_contig65	contig_124	96.7		True
unknown
786	906	3698	3578	ec_ill_ec_contig65	contig_124	95.87		True
unknown
656	727	3829	3758	ec_ill_ec_contig65	contig_124	95.83		True
unknown
CONTIG	contig_124	2845369	mis_unaligned
3783	3865	286985	286903	ec_ill_ec_contig65	contig_83	97.59		True
unknown
1206	1320	289396	289282	ec_ill_ec_contig65	contig_83	93.91		True
unknown
1075	1149	289527	289453	ec_ill_ec_contig65	contig_83	90.67		True
unknown
786	911	289814	289689	ec_ill_ec_contig65	contig_83	93.65		True
unknown
656	727	289945	289874	ec_ill_ec_contig65	contig_83	97.22		True
unknown
3783	3865	293004	292922	ec_ill_ec_contig65	contig_83	97.59		True
unknown
1206	1320	295415	295301	ec_ill_ec_contig65	contig_83	93.91		True
unknown
1075	1149	295546	295472	ec_ill_ec_contig65	contig_83	90.67		True
unknown
786	911	295833	295708	ec_ill_ec_contig65	contig_83	93.65		True
unknown
656	727	295964	295893	ec_ill_ec_contig65	contig_83	97.22		True
unknown
3783	3865	530555	530473	ec_ill_ec_contig65	contig_83	97.59		True
unknown
1206	1320	533217	533103	ec_ill_ec_contig65	contig_83	93.91		True
unknown
1075	1149	533348	533274	ec_ill_ec_contig65	contig_83	90.67		True
unknown
786	911	533635	533510	ec_ill_ec_contig65	contig_83	93.65		True
unknown
656	727	533766	533695	ec_ill_ec_contig65	contig_83	97.22		True
unknown
656	727	1078494	1078565	ec_ill_ec_contig65	contig_83	97.22		True
unknown
786	911	1078625	1078750	ec_ill_ec_contig65	contig_83	93.65		True
unknown
1075	1149	1078912	1078986	ec_ill_ec_contig65	contig_83	90.67		True
unknown
1206	1320	1079043	1079157	ec_ill_ec_contig65	contig_83	93.91		True
unknown
3783	3865	1081705	1081787	ec_ill_ec_contig65	contig_83	97.59		True
unknown
656	727	1677007	1677078	ec_ill_ec_contig65	contig_83	97.22		True
unknown
786	911	1677138	1677263	ec_ill_ec_contig65	contig_83	93.65		True
unknown
1075	1149	1677425	1677499	ec_ill_ec_contig65	contig_83	90.67		True
unknown
1206	1320	1677556	1677670	ec_ill_ec_contig65	contig_83	93.91		True
unknown
3783	3865	1679967	1680049	ec_ill_ec_contig65	contig_83	97.59		True
unknown
656	727	1781684	1781755	ec_ill_ec_contig65	contig_83	97.22		True
unknown
786	911	1781815	1781940	ec_ill_ec_contig65	contig_83	93.65		True
unknown
1075	1149	1782102	1782176	ec_ill_ec_contig65	contig_83	90.67		True
unknown
1206	1320	1782233	1782347	ec_ill_ec_contig65	contig_83	93.91		True
unknown
3783	3865	1784644	1784726	ec_ill_ec_contig65	contig_83	97.59		True
unknown
CONTIG	contig_83	2992067	mis_unaligned
4282	4511	1503389	1503160	ec_ill_ec_contig65	contig_85	90.43		True
unknown
3783	3865	1503888	1503806	ec_ill_ec_contig65	contig_85	97.59		True
unknown
1206	1320	1506218	1506104	ec_ill_ec_contig65	contig_85	91.3		True
unknown
786	911	1506637	1506512	ec_ill_ec_contig65	contig_85	92.86		True
unknown
656	727	1506768	1506697	ec_ill_ec_contig65	contig_85	95.83		True
unknown
656	727	2580642	2580713	ec_ill_ec_contig65	contig_85	95.83		True
unknown
786	911	2580773	2580898	ec_ill_ec_contig65	contig_85	92.86		True
unknown
1206	1320	2581192	2581306	ec_ill_ec_contig65	contig_85	91.3		True
unknown
3783	3865	2583699	2583781	ec_ill_ec_contig65	contig_85	97.59		True
unknown
4282	4511	2584198	2584427	ec_ill_ec_contig65	contig_85	90.43		True
unknown
656	727	2601254	2601325	ec_ill_ec_contig65	contig_85	95.83		True
unknown
786	911	2601385	2601510	ec_ill_ec_contig65	contig_85	92.86		True
unknown
1206	1320	2601804	2601918	ec_ill_ec_contig65	contig_85	91.3		True
unknown
3783	3865	2604311	2604393	ec_ill_ec_contig65	contig_85	97.59		True
unknown
4282	4511	2604810	2605039	ec_ill_ec_contig65	contig_85	90.43		True
unknown
656	727	2661588	2661659	ec_ill_ec_contig65	contig_85	95.83		True
unknown
786	911	2661719	2661844	ec_ill_ec_contig65	contig_85	92.86		True
unknown
1206	1320	2662138	2662252	ec_ill_ec_contig65	contig_85	91.3		True
unknown
3783	3865	2664468	2664550	ec_ill_ec_contig65	contig_85	97.59		True
unknown
4282	4511	2664967	2665196	ec_ill_ec_contig65	contig_85	90.43		True
unknown
656	727	2667511	2667582	ec_ill_ec_contig65	contig_85	95.83		True
unknown
786	911	2667642	2667767	ec_ill_ec_contig65	contig_85	92.86		True
unknown
1206	1320	2668061	2668175	ec_ill_ec_contig65	contig_85	91.3		True
unknown
3783	3865	2670391	2670473	ec_ill_ec_contig65	contig_85	97.59		True
unknown
4282	4511	2670890	2671119	ec_ill_ec_contig65	contig_85	90.43		True
unknown
656	727	2732055	2732126	ec_ill_ec_contig65	contig_85	95.83		True
unknown
786	911	2732186	2732311	ec_ill_ec_contig65	contig_85	92.86		True
unknown
1206	1320	2732605	2732719	ec_ill_ec_contig65	contig_85	91.3		True
unknown
3783	3865	2734935	2735017	ec_ill_ec_contig65	contig_85	97.59		True
unknown
4282	4511	2735434	2735663	ec_ill_ec_contig65	contig_85	90.43		True
unknown
656	727	2737668	2737739	ec_ill_ec_contig65	contig_85	95.83		True
unknown
786	911	2737799	2737924	ec_ill_ec_contig65	contig_85	92.86		True
unknown
1206	1320	2738218	2738332	ec_ill_ec_contig65	contig_85	91.3		True
unknown
3783	3865	2740548	2740630	ec_ill_ec_contig65	contig_85	97.59		True
unknown
4282	4511	2741047	2741276	ec_ill_ec_contig65	contig_85	90.43		True
unknown
656	727	2742669	2742740	ec_ill_ec_contig65	contig_85	95.83		True
unknown
786	911	2742800	2742925	ec_ill_ec_contig65	contig_85	92.86		True
unknown
1206	1320	2743219	2743333	ec_ill_ec_contig65	contig_85	91.3		True
unknown
3783	3865	2745549	2745631	ec_ill_ec_contig65	contig_85	97.59		True
unknown
4282	4511	2746048	2746277	ec_ill_ec_contig65	contig_85	90.43		True
unknown
656	727	3196128	3196199	ec_ill_ec_contig65	contig_85	95.83		True
unknown
786	911	3196259	3196384	ec_ill_ec_contig65	contig_85	92.86		True
unknown
1206	1320	3196678	3196792	ec_ill_ec_contig65	contig_85	91.3		True
unknown
3783	3865	3199008	3199090	ec_ill_ec_contig65	contig_85	97.59		True
unknown
4282	4511	3199507	3199736	ec_ill_ec_contig65	contig_85	90.43		True
unknown
656	727	3488893	3488964	ec_ill_ec_contig65	contig_85	95.83		True
unknown
786	911	3489024	3489149	ec_ill_ec_contig65	contig_85	92.86		True
unknown
1206	1320	3489443	3489557	ec_ill_ec_contig65	contig_85	91.3		True
unknown
3783	3865	3491773	3491855	ec_ill_ec_contig65	contig_85	97.59		True
unknown
4282	4511	3492272	3492501	ec_ill_ec_contig65	contig_85	90.43		True
unknown
CONTIG	contig_85	4045621	mis_unaligned
4282	4511	65439	65210	ec_ill_ec_contig65	contig_89	90.0		True
unknown
3783	3873	65938	65848	ec_ill_ec_contig65	contig_89	96.7		True
unknown
1206	1322	68485	68369	ec_ill_ec_contig65	contig_89	91.45		True
unknown
786	905	68904	68785	ec_ill_ec_contig65	contig_89	95.0		True
unknown
4282	4511	142529	142300	ec_ill_ec_contig65	contig_89	90.0		True
unknown
3783	3873	143028	142938	ec_ill_ec_contig65	contig_89	96.7		True
unknown
1206	1322	145379	145263	ec_ill_ec_contig65	contig_89	91.45		True
unknown
786	905	145798	145679	ec_ill_ec_contig65	contig_89	95.0		True
unknown
4282	4511	178052	177823	ec_ill_ec_contig65	contig_89	90.0		True
unknown
3783	3873	178551	178461	ec_ill_ec_contig65	contig_89	96.7		True
unknown
1206	1322	180903	180787	ec_ill_ec_contig65	contig_89	91.45		True
unknown
786	905	181322	181203	ec_ill_ec_contig65	contig_89	95.0		True
unknown
786	905	842150	842269	ec_ill_ec_contig65	contig_89	95.0		True
unknown
1206	1322	842569	842685	ec_ill_ec_contig65	contig_89	91.45		True
unknown
3783	3873	845116	845206	ec_ill_ec_contig65	contig_89	96.7		True
unknown
4282	4511	845615	845844	ec_ill_ec_contig65	contig_89	90.0		True
unknown
CONTIG	contig_89	1945999	mis_unaligned
